, Sensor Metadata,% Battery Percent,in Water Level,kPa Reference Pressure,mS/cm EC,mV Battery Voltage,°F Logger Temperature,°F Water Temperature,°F Water Temperature,°F Logger Temperature
2020-05-02 00:05:00,0.0,97,4.84251,99.87,2.38231946936,7445,64.832,65.48,,
2020-05-02 00:10:00,0.0,97,4.84251,99.87,2.38781128291,7432,65.192,65.48,,
2020-05-02 00:15:00,0.0,96,4.84251,99.87,2.39331575641,7413,65.39,65.48,,
2020-05-02 00:20:00,0.0,99,4.84251,99.87,2.39331575641,7485,65.138,65.372,,
2020-05-02 00:25:00,0.0,99,4.84251,99.86,2.39331575641,7490,64.796,65.3,,
2020-05-02 00:30:00,0.0,99,4.84251,99.86,2.38781128291,7493,64.634,65.3,,
2020-05-02 00:35:00,0.0,99,4.84251,99.86,2.39331575641,7496,64.562,65.3,,
2020-05-02 00:40:00,0.0,99,4.84251,99.87,2.39331575641,7495,64.49,65.3,,
2020-05-02 00:45:00,0.0,99,4.84251,99.87,2.38781128291,7498,64.4,65.3,,
2020-05-02 00:50:00,0.0,99,4.88188,99.88,2.39883291902,7498,64.292,65.3,,
2020-05-02 00:55:00,0.0,99,4.84251,99.88,2.40436280001,7499,64.184,65.3,,
2020-05-02 01:00:00,0.0,100,4.88188,99.88,2.40990542869,7502,64.058,65.192,,
2020-05-02 01:05:00,0.0,100,4.84251,99.88,2.41546083444,7501,63.95,65.12,,
2020-05-02 01:10:00,0.0,100,4.84251,99.89,2.41546083444,7501,63.878,65.12,,
2020-05-02 01:15:00,0.0,100,4.84251,99.89,2.41546083444,7500,63.806,65.12,,
2020-05-02 01:20:00,0.0,100,4.84251,99.89,2.40990542869,7504,63.734,65.12,,
2020-05-02 01:25:00,0.0,100,4.84251,99.89,2.40990542869,7505,63.644,65.12,,
2020-05-02 01:30:00,0.0,100,4.84251,99.88,2.41546083444,7502,63.536,65.012,,
2020-05-02 01:35:00,0.0,100,4.84251,99.87,2.42661009508,7505,63.464,64.94,,
2020-05-02 01:40:00,0.0,100,4.84251,99.87,2.42661009508,7504,63.428,64.94,,
2020-05-02 01:45:00,0.0,100,4.84251,99.88,2.43220400907,7506,63.374,64.94,,
2020-05-02 01:50:00,0.0,100,4.80314,99.87,2.43781081837,7503,63.338,64.94,,
2020-05-02 01:55:00,0.0,100,4.84251,99.86,2.43781081837,7506,63.32,64.94,,
2020-05-02 02:00:00,0.0,100,4.80314,99.86,2.44906324184,7504,63.338,64.94,,
2020-05-02 02:05:00,0.0,100,4.80314,99.85,2.44906324184,7504,63.374,64.94,,
2020-05-02 02:10:00,0.0,100,4.80314,99.86,2.44906324184,7504,63.392,64.94,,
2020-05-02 02:15:00,0.0,100,4.80314,99.86,2.44906324184,7508,63.428,64.94,,
2020-05-02 02:20:00,0.0,100,4.80314,99.86,2.45470891569,7504,63.5,64.94,,
2020-05-02 02:25:00,0.0,100,4.80314,99.86,2.44906324184,7504,63.572,64.796,,
2020-05-02 02:30:00,0.0,100,4.80314,99.85,2.45470891569,7505,63.662,64.76,,
2020-05-02 02:35:00,0.0,100,4.80314,99.85,2.44906324184,7504,63.734,64.76,,
2020-05-02 02:40:00,0.0,100,4.80314,99.85,2.45470891569,7508,63.842,64.76,,
2020-05-02 02:45:00,0.0,100,4.80314,99.85,2.45470891569,7505,63.932,64.76,,
2020-05-02 02:50:00,0.0,100,4.80314,99.85,2.45470891569,7507,64.058,64.76,,
2020-05-02 02:55:00,0.0,100,4.80314,99.85,2.45470891569,7507,64.184,64.76,,
2020-05-02 03:00:00,0.0,100,4.76377,99.84,2.44906324184,7508,64.238,64.76,,
2020-05-02 03:05:00,0.0,100,4.80314,99.83,2.44906324184,7507,64.31,64.76,,
2020-05-02 03:10:00,0.0,100,4.80314,99.83,2.44906324184,7508,64.382,64.76,,
2020-05-02 03:15:00,0.0,100,4.80314,99.83,2.44343055269,7508,64.472,64.76,,
2020-05-02 03:20:00,0.0,100,4.84251,99.83,2.44343055269,7506,64.544,64.76,,
2020-05-02 03:25:00,0.0,100,4.84251,99.82,2.44343055269,7504,64.562,64.76,,
2020-05-02 03:30:00,0.0,100,4.80314,99.83,2.44343055269,7506,64.544,64.76,,
2020-05-02 03:35:00,0.0,100,4.84251,99.83,2.44343055269,7505,64.472,64.76,,
2020-05-02 03:40:00,0.0,100,4.80314,99.84,2.44343055269,7507,64.382,64.76,,
2020-05-02 03:45:00,0.0,100,4.80314,99.83,2.44343055269,7507,64.292,64.76,,
2020-05-02 03:50:00,0.0,100,4.80314,99.83,2.44343055269,7508,64.166,64.76,,
2020-05-02 03:55:00,0.0,100,4.80314,99.83,2.43781081837,7506,64.004,64.76,,
2020-05-02 04:00:00,0.0,100,4.80314,99.84,2.43781081837,7507,63.842,64.76,,
2020-05-02 04:05:00,0.0,100,4.80314,99.84,2.43220400907,7505,63.698,64.76,,
2020-05-02 04:10:00,0.0,100,4.84251,99.84,2.43781081837,7507,63.554,64.76,,
2020-05-02 04:15:00,0.0,100,4.84251,99.83,2.43220400907,7509,63.41,64.76,,
2020-05-02 04:20:00,0.0,100,4.84251,99.84,2.43220400907,7508,63.248,64.76,,
2020-05-02 04:25:00,0.0,100,4.88188,99.84,2.43220400907,7509,63.068,64.76,,
2020-05-02 04:30:00,0.0,100,4.84251,99.84,2.43220400907,7506,62.888,64.616,,
2020-05-02 04:35:00,0.0,100,4.84251,99.83,2.43781081837,7506,62.708,64.58,,
2020-05-02 04:40:00,0.0,100,4.84251,99.82,2.43781081837,7507,62.564,64.58,,
2020-05-02 04:45:00,0.0,100,4.84251,99.83,2.43781081837,7509,62.42,64.58,,
2020-05-02 04:50:00,0.0,100,4.84251,99.83,2.43781081837,7509,62.294,64.58,,
2020-05-02 04:55:00,0.0,100,4.80314,99.83,2.43781081837,7508,62.15,64.58,,
2020-05-02 05:00:00,0.0,100,4.80314,99.84,2.43781081837,7508,61.988,64.544,,
2020-05-02 05:05:00,0.0,100,4.80314,99.84,2.44343055269,7506,61.826,64.4,,
2020-05-02 05:10:00,0.0,100,4.80314,99.84,2.44343055269,7508,61.7,64.4,,
2020-05-02 05:15:00,0.0,100,4.80314,99.83,2.44343055269,7508,61.592,64.4,,
2020-05-02 05:20:00,0.0,100,4.84251,99.83,2.44343055269,7509,61.52,64.4,,
2020-05-02 05:25:00,0.0,100,4.84251,99.83,2.44343055269,7511,61.484,64.4,,
2020-05-02 05:30:00,0.0,100,4.88188,99.82,2.44343055269,7508,61.448,64.4,,
2020-05-02 05:35:00,0.0,100,4.88188,99.82,2.44343055269,7509,61.358,64.4,,
2020-05-02 05:40:00,0.0,100,4.88188,99.82,2.44343055269,7508,61.232,64.22,,
2020-05-02 05:45:00,0.0,100,4.92125,99.83,2.44906324184,7509,61.07,64.22,,
2020-05-02 05:50:00,0.0,100,4.88188,99.83,2.44343055269,7508,60.908,64.22,,
2020-05-02 05:55:00,0.0,100,4.88188,99.83,2.44906324184,7509,60.8,64.22,,
2020-05-02 06:00:00,0.0,100,4.88188,99.84,2.44343055269,7509,60.674,64.22,,
2020-05-02 06:05:00,0.0,100,4.92125,99.84,2.44343055269,7508,60.566,64.22,,
2020-05-02 06:10:00,0.0,100,4.88188,99.84,2.44906324184,7508,60.476,64.112,,
2020-05-02 06:15:00,0.0,100,4.88188,99.84,2.44906324184,7509,60.386,64.04,,
2020-05-02 06:20:00,0.0,100,4.88188,99.85,2.44906324184,7511,60.296,64.04,,
2020-05-02 06:25:00,0.0,100,4.84251,99.86,2.44906324184,7506,60.206,64.04,,
2020-05-02 06:30:00,0.0,100,4.84251,99.87,2.44906324184,7508,60.116,64.04,,
2020-05-02 06:35:00,0.0,100,4.84251,99.89,2.44906324184,7504,60.08,64.04,,
2020-05-02 06:40:00,0.0,100,4.84251,99.9,2.44906324184,7505,60.044,64.04,,
2020-05-02 06:45:00,0.0,100,4.88188,99.91,2.44906324184,7508,59.972,64.04,,
2020-05-02 06:50:00,0.0,100,4.96062,99.92,2.44906324184,7508,59.936,64.04,,
2020-05-02 06:55:00,0.0,100,4.96062,99.93,2.44343055269,7506,59.9,64.04,,
2020-05-02 07:00:00,0.0,100,4.99999,99.94,2.44343055269,7506,59.9,64.04,,
2020-05-02 07:05:00,0.0,100,4.99999,99.95,2.44343055269,7508,59.954,64.04,,
2020-05-02 07:10:00,0.0,100,4.99999,99.96,2.43781081837,7507,60.026,63.932,,
2020-05-02 07:15:00,0.0,100,4.99999,99.97,2.43781081837,7505,60.134,63.86,,
2020-05-02 07:20:00,0.0,100,4.99999,99.97,2.43781081837,7504,60.278,63.86,,
2020-05-02 07:25:00,0.0,100,4.96062,99.97,2.43220400907,7510,60.44,63.86,,
2020-05-02 07:30:00,0.0,100,4.96062,99.97,2.43220400907,7507,60.62,63.86,,
2020-05-02 07:35:00,0.0,100,4.92125,99.98,2.42661009508,7506,60.8,63.86,,
2020-05-02 07:40:00,0.0,100,4.92125,99.99,2.42102904674,7505,60.962,64.004,,
2020-05-02 07:45:00,0.0,100,4.88188,99.99,2.41546083444,7508,61.142,64.04,,
2020-05-02 07:50:00,0.0,100,4.88188,99.99,2.41546083444,7508,61.358,64.04,,
2020-05-02 07:55:00,0.0,100,4.88188,100.0,2.41546083444,7508,61.574,64.04,,
2020-05-02 08:00:00,0.0,100,4.88188,100.0,2.40990542869,7507,61.79,64.04,,
2020-05-02 08:05:00,0.0,100,4.88188,100.0,2.40990542869,7508,62.024,64.04,,
2020-05-02 08:10:00,0.0,100,4.88188,100.0,2.40436280001,7508,62.276,64.04,,
2020-05-02 08:15:00,0.0,100,4.88188,99.99,2.40436280001,7507,62.546,64.04,,
2020-05-02 08:20:00,0.0,100,4.88188,99.99,2.39883291902,7507,62.816,64.076,,
2020-05-02 08:25:00,0.0,100,4.84251,100.0,2.39883291902,7506,63.068,64.22,,
2020-05-02 08:30:00,0.0,100,4.88188,100.0,2.39331575641,7506,63.32,64.22,,
2020-05-02 08:35:00,0.0,100,4.84251,100.0,2.39331575641,7508,63.572,64.22,,
2020-05-02 08:40:00,0.0,100,4.88188,100.0,2.38781128291,7507,63.842,64.22,,
2020-05-02 08:45:00,0.0,100,4.92125,100.0,2.39331575641,7505,64.094,64.22,,
2020-05-02 08:50:00,0.0,100,4.88188,99.99,2.38781128291,7507,64.382,64.22,,
2020-05-02 08:55:00,0.0,100,4.88188,100.0,2.38781128291,7508,64.634,64.22,,
2020-05-02 09:00:00,0.0,100,4.88188,100.0,2.38781128291,7506,64.886,64.22,,
2020-05-02 09:05:00,0.0,100,4.92125,100.0,2.39331575641,7505,65.138,64.22,,
2020-05-02 09:10:00,0.0,100,4.92125,100.0,2.38781128291,7506,65.408,64.22,,
2020-05-02 09:15:00,0.0,100,4.92125,100.0,2.38781128291,7507,65.66,64.22,,
2020-05-02 09:20:00,0.0,100,4.88188,100.0,2.38781128291,7506,65.912,64.22,,
2020-05-02 09:25:00,0.0,100,4.88188,100.0,2.38231946936,7506,66.182,64.22,,
2020-05-02 09:30:00,0.0,100,4.96062,100.0,2.38231946936,7507,66.434,64.22,,
2020-05-02 09:35:00,0.0,100,4.96062,99.99,2.37684028662,7504,66.686,64.22,,
2020-05-02 09:40:00,0.0,100,4.96062,99.99,2.37137370566,7503,66.956,64.22,,
2020-05-02 09:45:00,0.0,100,4.99999,99.98,2.37684028662,7511,67.19,64.22,,
2020-05-02 09:50:00,0.0,100,4.99999,99.98,2.37137370566,7505,67.442,64.256,,
2020-05-02 09:55:00,0.0,100,4.96062,99.98,2.36591969749,7505,67.64,64.4,,
2020-05-02 10:00:00,0.0,100,4.96062,99.98,2.37137370566,7505,67.784,64.4,,
2020-05-02 10:05:00,0.0,100,4.99999,99.98,2.36591969749,7505,67.946,64.4,,
2020-05-02 10:10:00,0.0,100,4.96062,99.98,2.36591969749,7508,68.108,64.4,,
2020-05-02 10:15:00,0.0,100,4.96062,99.99,2.36591969749,7504,68.306,64.4,,
2020-05-02 10:20:00,0.0,100,4.96062,99.99,2.36591969749,7505,68.522,64.4,,
2020-05-02 10:25:00,0.0,100,4.96062,99.99,2.36591969749,7505,68.684,64.4,,
2020-05-02 10:30:00,0.0,100,4.92125,99.99,2.36591969749,7504,68.846,64.4,,
2020-05-02 10:35:00,0.0,100,4.92125,99.99,2.36047823318,7506,69.08,64.4,,
2020-05-02 10:40:00,0.0,100,4.96062,99.99,2.36047823318,7505,69.26,64.4,,
2020-05-02 10:45:00,0.0,100,4.92125,99.99,2.36047823318,7506,69.368,64.4,,
2020-05-02 10:50:00,0.0,100,4.92125,99.99,2.36591969749,7506,69.404,64.4,,
2020-05-02 10:55:00,0.0,100,4.92125,100.0,2.36047823318,7506,69.422,64.4,,
2020-05-02 11:00:00,0.0,100,4.88188,100.0,2.3550492839,7505,69.476,64.4,,
2020-05-02 11:05:00,0.0,100,4.88188,100.0,2.3550492839,7504,69.584,64.508,,
2020-05-02 11:10:00,0.0,100,4.92125,100.01,2.3550492839,7508,69.692,64.58,,
2020-05-02 11:15:00,0.0,100,4.92125,100.01,2.34422881532,7507,69.872,64.58,,
2020-05-02 11:20:00,0.0,100,4.92125,100.01,2.34422881532,7507,70.142,64.58,,
2020-05-02 11:25:00,0.0,100,4.92125,100.01,2.34422881532,7507,70.412,64.58,,
2020-05-02 11:30:00,0.0,100,4.92125,100.01,2.34422881532,7508,70.61,64.58,,
2020-05-02 11:35:00,0.0,100,4.92125,100.01,2.34422881532,7504,70.772,64.58,,
2020-05-02 11:40:00,0.0,100,4.92125,100.01,2.33883723866,7505,70.88,64.58,,
2020-05-02 11:45:00,0.0,100,4.92125,100.01,2.34963282085,7505,71.006,64.58,,
2020-05-02 11:50:00,0.0,100,4.88188,100.01,2.34422881532,7507,71.204,64.58,,
2020-05-02 11:55:00,0.0,100,4.88188,100.01,2.34422881532,7508,71.528,64.58,,
2020-05-02 12:00:00,0.0,100,4.88188,100.0,2.33883723866,7507,71.852,64.58,,
2020-05-02 12:05:00,0.0,100,4.92125,100.0,2.34422881532,7508,72.158,64.58,,
2020-05-02 12:10:00,0.0,100,4.96062,99.99,2.34422881532,7505,72.518,64.58,,
2020-05-02 12:15:00,0.0,100,4.99999,99.99,2.34422881532,7504,72.842,64.58,,
2020-05-02 12:20:00,0.0,100,4.99999,99.98,2.34963282085,7506,73.13,64.58,,
2020-05-02 12:25:00,0.0,100,4.99999,99.98,2.34422881532,7505,73.346,64.58,,
2020-05-02 12:30:00,0.0,100,4.96062,99.98,2.34422881532,7507,73.544,64.58,,
2020-05-02 12:35:00,0.0,100,4.99999,99.97,2.34422881532,7505,73.76,64.58,,
2020-05-02 12:40:00,0.0,100,4.99999,99.97,2.33883723866,7506,74.012,64.616,,
2020-05-02 12:45:00,0.0,100,4.99999,99.97,2.33345806228,7504,74.228,64.76,,
2020-05-02 12:50:00,0.0,100,4.99999,99.97,2.32809125767,7505,74.426,64.76,,
2020-05-02 12:55:00,0.0,100,4.99999,99.97,2.32809125767,7506,74.696,64.76,,
2020-05-02 13:00:00,0.0,100,4.99999,99.96,2.32809125767,7505,74.966,64.76,,
2020-05-02 13:05:00,0.0,100,4.96062,99.96,2.32809125767,7508,75.236,64.76,,
2020-05-02 13:10:00,0.0,100,4.96062,99.96,2.32273679636,7507,75.47,64.76,,
2020-05-02 13:15:00,0.0,100,4.96062,99.96,2.32809125767,7508,75.704,64.76,,
2020-05-02 13:20:00,0.0,100,4.92125,99.96,2.34963282085,7507,75.884,64.76,,
2020-05-02 13:25:00,0.0,100,4.88188,99.97,2.36047823318,7505,75.992,64.76,,
2020-05-02 13:30:00,0.0,100,4.92125,99.97,2.36591969749,7504,76.1,64.76,,
2020-05-02 13:35:00,0.0,100,4.96062,99.97,2.37684028662,7508,76.082,64.76,,
2020-05-02 13:40:00,0.0,100,4.92125,99.97,2.38231946936,7508,75.884,64.76,,
2020-05-02 13:45:00,0.0,100,4.96062,99.97,2.37684028662,7507,75.704,64.76,,
2020-05-02 13:50:00,0.0,100,4.96062,99.97,2.37684028662,7505,75.686,64.76,,
2020-05-02 13:55:00,0.0,100,5.07873,99.97,2.37137370566,7508,75.776,64.832,,
2020-05-02 14:00:00,0.0,100,5.15747,99.97,2.36591969749,7507,75.866,64.94,,
2020-05-02 14:05:00,0.0,100,5.15747,99.97,2.37137370566,7508,75.992,64.94,,
2020-05-02 14:10:00,0.0,100,5.19684,99.98,2.37137370566,7508,76.136,64.94,,
2020-05-02 14:15:00,0.0,100,5.23621,99.98,2.37137370566,7505,76.244,64.94,,
2020-05-02 14:20:00,0.0,100,5.23621,99.98,2.37137370566,7507,76.37,64.94,,
2020-05-02 14:25:00,0.0,100,5.27558,99.97,2.36047823318,7506,76.496,64.94,,
2020-05-02 14:30:00,0.0,100,5.23621,99.97,2.34963282085,7506,76.568,64.94,,
2020-05-02 14:35:00,0.0,100,5.23621,99.96,2.34422881532,7509,76.568,64.94,,
2020-05-02 14:40:00,0.0,100,5.19684,99.96,2.33345806228,7508,76.64,64.94,,
2020-05-02 14:45:00,0.0,100,5.19684,99.97,2.32273679636,7509,76.73,65.048,,
2020-05-02 14:50:00,0.0,100,5.15747,99.97,2.31739464997,7509,76.838,65.12,,
2020-05-02 14:55:00,0.0,100,5.15747,99.97,2.31739464997,7509,76.928,65.12,,
2020-05-02 15:00:00,0.0,100,5.15747,99.97,2.31206479018,7507,76.982,65.12,,
2020-05-02 15:05:00,0.0,100,5.23621,99.97,2.31206479018,7510,77.018,65.12,,
2020-05-02 15:10:00,0.0,100,5.23621,99.97,2.31206479018,7511,77.072,65.12,,
2020-05-02 15:15:00,0.0,100,5.23621,99.97,2.30674718872,7508,77.144,65.12,,
2020-05-02 15:20:00,0.0,100,5.23621,99.97,2.30674718872,7509,77.216,65.12,,
2020-05-02 15:25:00,0.0,100,5.27558,99.96,2.31739464997,7511,77.288,65.12,,
2020-05-02 15:30:00,0.0,100,5.23621,99.96,2.31739464997,7511,77.342,65.12,,
2020-05-02 15:35:00,0.0,100,5.19684,99.96,2.32273679636,7509,77.396,65.12,,
2020-05-02 15:40:00,0.0,100,5.19684,99.96,2.32809125767,7509,77.432,65.12,,
2020-05-02 15:45:00,0.0,100,5.15747,99.95,2.32809125767,7509,77.486,65.12,,
2020-05-02 15:50:00,0.0,100,5.15747,99.95,2.32809125767,7508,77.522,65.12,,
2020-05-02 15:55:00,0.0,100,5.15747,99.95,2.32273679636,7509,77.54,65.264,,
2020-05-02 16:00:00,0.0,100,5.1181,99.94,2.32809125767,7510,77.468,65.3,,
2020-05-02 16:05:00,0.0,100,5.03936,99.94,2.32809125767,7508,77.324,65.3,,
2020-05-02 16:10:00,0.0,100,5.07873,99.94,2.32273679636,7509,77.234,65.3,,
2020-05-02 16:15:00,0.0,100,5.07873,99.93,2.32273679636,7509,77.216,65.408,,
2020-05-02 16:20:00,0.0,100,5.07873,99.93,2.31739464997,7510,77.234,65.48,,
2020-05-02 16:25:00,0.0,100,5.07873,99.93,2.31739464997,7511,77.288,65.48,,
2020-05-02 16:30:00,0.0,100,5.07873,99.93,2.30674718872,7511,77.342,65.66,,
2020-05-02 16:35:00,0.0,100,5.1181,99.92,2.30144181741,7511,77.324,65.804,,
2020-05-02 16:40:00,0.0,100,5.1181,99.93,2.29614864811,7509,77.198,65.876,,
2020-05-02 16:45:00,0.0,100,5.1181,99.93,2.29086765277,7511,77.072,66.056,,
2020-05-02 16:50:00,0.0,100,5.15747,99.93,2.29086765277,7509,76.946,66.2,,
2020-05-02 16:55:00,0.0,100,5.1181,99.93,2.28559880338,7512,76.856,66.344,,
2020-05-02 17:00:00,0.0,100,5.15747,99.93,2.280342072,7511,76.874,66.38,,
2020-05-02 17:05:00,0.0,100,5.1181,99.93,2.280342072,7510,76.892,66.38,,
2020-05-02 17:10:00,0.0,100,5.1181,99.94,2.280342072,7508,76.892,66.38,,
2020-05-02 17:15:00,0.0,100,5.07873,99.94,2.29086765277,7511,76.892,66.38,,
2020-05-02 17:20:00,0.0,100,5.07873,99.94,2.29086765277,7511,76.892,66.38,,
2020-05-02 17:25:00,0.0,100,5.07873,99.94,2.29086765277,7511,76.892,66.38,,
2020-05-02 17:30:00,0.0,100,5.03936,99.95,2.28559880338,7513,76.91,66.38,,
2020-05-02 17:35:00,0.0,100,5.03936,99.95,2.28559880338,7511,76.928,66.38,,
2020-05-02 17:40:00,0.0,100,5.03936,99.95,2.280342072,7511,76.928,66.38,,
2020-05-02 17:45:00,0.0,100,5.03936,99.95,2.28559880338,7512,76.892,66.38,,
2020-05-02 17:50:00,0.0,100,5.03936,99.95,2.28559880338,7511,76.82,66.416,,
2020-05-02 17:55:00,0.0,100,4.99999,99.95,2.28559880338,7513,76.712,66.56,,
2020-05-02 18:00:00,0.0,100,5.03936,99.96,2.27509743077,7511,76.586,66.56,,
2020-05-02 18:05:00,0.0,100,5.03936,99.97,2.26986485188,7512,76.424,66.56,,
2020-05-02 18:10:00,0.0,100,4.99999,99.97,2.26464430759,7511,76.226,66.56,,
2020-05-02 18:15:00,0.0,100,4.99999,99.97,2.25423921215,7513,75.956,66.56,,
2020-05-02 18:20:00,0.0,100,4.96062,99.98,2.25423921215,7512,75.668,66.524,,
2020-05-02 18:25:00,0.0,100,4.96062,99.98,2.25423921215,7511,75.344,66.38,,
2020-05-02 18:30:00,0.0,100,4.96062,99.98,2.24905460584,7512,75.074,66.38,,
2020-05-02 18:35:00,0.0,100,4.92125,99.98,2.24905460584,7511,74.822,66.236,,
2020-05-02 18:40:00,0.0,100,4.92125,99.99,2.24905460584,7503,74.606,66.2,,
2020-05-02 18:45:00,0.0,100,4.92125,99.99,2.24388192378,7509,74.426,66.2,,
2020-05-02 18:50:00,0.0,100,4.92125,99.99,2.24388192378,7512,74.21,66.2,,
2020-05-02 18:55:00,0.0,100,4.88188,100.0,2.24388192378,7514,73.994,66.2,,
2020-05-02 19:00:00,0.0,100,4.88188,99.99,2.23872113857,7514,73.778,66.128,,
2020-05-02 19:05:00,0.0,100,4.88188,100.0,2.23872113857,7513,73.562,66.02,,
2020-05-02 19:10:00,0.0,100,4.88188,100.0,2.24388192378,7514,73.364,66.02,,
2020-05-02 19:15:00,0.0,100,4.84251,100.01,2.23872113857,7512,73.148,66.02,,
2020-05-02 19:20:00,0.0,100,4.88188,100.01,2.24388192378,7512,72.932,66.02,,
2020-05-02 19:25:00,0.0,100,4.84251,100.02,2.24388192378,7516,72.716,65.984,,
2020-05-02 19:30:00,0.0,100,4.88188,100.02,2.24388192378,7513,72.5,65.84,,
2020-05-02 19:35:00,0.0,100,4.84251,100.03,2.24905460584,7511,72.284,65.84,,
2020-05-02 19:40:00,0.0,100,4.84251,100.03,2.24905460584,7511,72.086,65.84,,
2020-05-02 19:45:00,0.0,100,4.84251,100.03,2.24905460584,7511,71.906,65.84,,
2020-05-02 19:50:00,0.0,100,4.84251,100.03,2.24905460584,7511,71.762,65.84,,
2020-05-02 19:55:00,0.0,100,4.84251,100.03,2.25423921215,7513,71.6,65.84,,
2020-05-02 20:00:00,0.0,100,4.88188,100.03,2.25423921215,7514,71.456,65.84,,
2020-05-02 20:05:00,0.0,100,4.88188,100.03,2.25423921215,7516,71.294,65.84,,
2020-05-02 20:10:00,0.0,100,4.88188,100.03,2.25943577022,7514,71.114,65.84,,
2020-05-02 20:15:00,0.0,100,4.88188,100.03,2.25943577022,7515,70.952,65.768,,
2020-05-02 20:20:00,0.0,100,4.88188,100.04,2.26464430759,7514,70.808,65.66,,
2020-05-02 20:25:00,0.0,100,4.88188,100.05,2.26464430759,7515,70.682,65.66,,
2020-05-02 20:30:00,0.0,100,4.84251,100.05,2.26464430759,7515,70.538,65.66,,
2020-05-02 20:35:00,0.0,100,4.84251,100.06,2.26986485188,7515,70.412,65.66,,
2020-05-02 20:40:00,0.0,100,4.84251,100.07,2.26986485188,7515,70.286,65.66,,
2020-05-02 20:45:00,0.0,100,4.84251,100.08,2.27509743077,7514,70.16,65.66,,
2020-05-02 20:50:00,0.0,100,4.84251,100.09,2.28559880338,7514,69.998,65.66,,
2020-05-02 20:55:00,0.0,100,4.84251,100.1,2.29086765277,7512,69.836,65.66,,
2020-05-02 21:00:00,0.0,100,4.84251,100.1,2.28559880338,7517,69.674,65.66,,
2020-05-02 21:05:00,0.0,100,4.88188,100.11,2.28559880338,7514,69.494,65.66,,
2020-05-02 21:10:00,0.0,100,4.84251,100.11,2.280342072,7512,69.332,65.66,,
2020-05-02 21:15:00,0.0,100,4.88188,100.11,2.27509743077,7514,69.188,65.66,,
2020-05-02 21:20:00,0.0,100,4.84251,100.11,2.280342072,7513,69.08,65.66,,
2020-05-02 21:25:00,0.0,100,4.84251,100.11,2.280342072,7513,68.99,65.66,,
2020-05-02 21:30:00,0.0,100,4.84251,100.12,2.28559880338,7514,68.864,65.66,,
2020-05-02 21:35:00,0.0,100,4.80314,100.12,2.29086765277,7516,68.684,65.66,,
2020-05-02 21:40:00,0.0,100,4.84251,100.13,2.29086765277,7513,68.486,65.66,,
2020-05-02 21:45:00,0.0,100,4.84251,100.15,2.29614864811,7516,68.288,65.66,,
2020-05-02 21:50:00,0.0,100,4.88188,100.15,2.30674718872,7514,68.126,65.552,,
2020-05-02 21:55:00,0.0,100,4.84251,100.15,2.31206479018,7516,67.982,65.48,,
2020-05-02 22:00:00,0.0,100,4.88188,100.15,2.31206479018,7512,67.856,65.48,,
2020-05-02 22:05:00,0.0,100,4.88188,100.16,2.31206479018,7515,67.748,65.48,,
2020-05-02 22:10:00,0.0,100,4.88188,100.17,2.31206479018,7514,67.676,65.48,,
2020-05-02 22:15:00,0.0,100,4.88188,100.18,2.30674718872,7513,67.586,65.48,,
2020-05-02 22:20:00,0.0,100,4.88188,100.18,2.31206479018,7514,67.514,65.48,,
2020-05-02 22:25:00,0.0,100,4.88188,100.19,2.31206479018,7511,67.424,65.48,,
2020-05-02 22:30:00,0.0,100,4.84251,100.19,2.30674718872,7515,67.37,65.48,,
2020-05-02 22:35:00,0.0,100,4.88188,100.18,2.31206479018,7516,67.316,65.48,,
2020-05-02 22:40:00,0.0,100,4.88188,100.18,2.31206479018,7516,67.298,65.48,,
2020-05-02 22:45:00,0.0,100,4.84251,100.17,2.31206479018,7515,67.262,65.48,,
2020-05-02 22:50:00,0.0,100,4.84251,100.18,2.31739464997,7515,67.226,65.48,,
2020-05-02 22:55:00,0.0,100,4.84251,100.17,2.32273679636,7514,67.154,65.48,,
2020-05-02 23:00:00,0.0,100,4.88188,100.17,2.33345806228,7517,67.082,65.48,,
2020-05-02 23:05:00,0.0,100,4.88188,100.17,2.32809125767,7516,67.028,65.48,,
2020-05-02 23:10:00,0.0,100,4.88188,100.17,2.33345806228,7517,66.992,65.408,,
2020-05-02 23:15:00,0.0,100,4.84251,100.16,2.33345806228,7513,66.938,65.3,,
2020-05-02 23:20:00,0.0,100,4.84251,100.16,2.33883723866,7514,66.92,65.3,,
2020-05-02 23:25:00,0.0,100,4.84251,100.16,2.34422881532,7514,66.902,65.3,,
2020-05-02 23:30:00,0.0,100,4.84251,100.16,2.34963282085,7513,66.884,65.3,,
2020-05-02 23:35:00,0.0,100,4.84251,100.15,2.3550492839,7512,66.866,65.3,,
2020-05-02 23:40:00,0.0,100,4.84251,100.15,2.36047823318,7516,66.866,65.3,,
2020-05-02 23:45:00,0.0,100,4.84251,100.15,2.36047823318,7515,66.866,65.3,,
2020-05-02 23:50:00,0.0,100,4.84251,100.14,2.36591969749,7514,66.884,65.3,,
2020-05-02 23:55:00,0.0,100,4.84251,100.14,2.36591969749,7514,66.866,65.3,,
2020-05-03 00:00:00,0.0,100,4.84251,100.14,2.36591969749,7513,66.866,65.3,,
2020-05-03 00:05:00,0.0,97,4.84251,100.14,2.37137370566,7428,67.262,65.3,,
