,in Water Level,°F Water Temperature,mS/cm EC, Sensor Metadata,% Battery Percent,mV Battery Voltage,kPa Reference Pressure,°F Logger Temperature,
5/2/2020 3:35,5.9055,64.76,2.837919028,0,63,6575,99.7,64.31,
5/2/2020 3:40,5.86613,64.616,3.061963434,0,63,6576,99.7,64.148,
5/2/2020 3:45,5.82676,64.544,3.235936569,0,63,6577,99.7,64.04,
5/2/2020 3:50,5.82676,64.4,3.349654392,0,63,6577,99.7,64.004,
5/2/2020 3:55,5.78739,64.4,3.388441561,0,63,6575,99.7,63.914,
5/2/2020 4:00,5.74802,64.4,3.396252726,0,63,6575,99.71,63.806,
5/2/2020 4:05,5.78739,64.4,3.396252726,0,63,6578,99.7,63.734,
5/2/2020 4:10,5.74802,64.4,3.411929116,0,63,6576,99.7,63.662,
5/2/2020 4:15,5.74802,64.4,3.427677865,0,63,6577,99.69,63.518,
5/2/2020 4:20,5.66928,64.4,3.435579479,0,63,6576,99.7,63.32,
5/2/2020 4:25,5.70865,64.4,3.427677865,0,63,6575,99.7,63.176,
5/2/2020 4:30,5.66928,64.4,3.435579479,0,63,6575,99.71,63.104,
5/2/2020 4:35,5.62991,64.4,3.443499308,0,63,6577,99.71,63.176,
5/2/2020 4:40,5.62991,64.4,3.435579479,0,63,6577,99.7,63.284,
5/2/2020 4:45,5.66928,64.4,3.451437393,0,63,6576,99.69,63.32,
5/2/2020 4:50,5.70865,64.4,3.451437393,0,63,6576,99.69,63.194,
5/2/2020 4:55,5.66928,64.4,3.443499308,0,62,6574,99.68,63.032,
5/2/2020 5:00,5.70865,64.4,3.443499308,0,63,6575,99.68,62.942,
5/2/2020 5:05,5.66928,64.4,3.451437393,0,63,6575,99.69,62.978,
5/2/2020 5:10,5.66928,64.4,3.459393778,0,63,6575,99.68,63.086,
5/2/2020 5:15,5.70865,64.328,3.459393778,0,63,6575,99.69,63.248,
5/2/2020 5:20,5.78739,64.256,3.467368505,0,62,6569,99.69,63.32,
5/2/2020 5:25,5.78739,64.22,3.459393778,0,63,6579,99.69,63.338,
5/2/2020 5:30,5.70865,64.22,3.459393778,0,63,6583,99.69,63.194,
5/2/2020 5:35,5.66928,64.22,3.459393778,0,63,6585,99.68,62.996,
5/2/2020 5:40,5.62991,64.292,3.443499308,0,63,6582,99.68,62.852,
5/2/2020 5:45,5.62991,64.22,3.459393778,0,63,6584,99.68,62.762,
5/2/2020 5:50,5.59054,64.22,3.459393778,0,63,6584,99.69,62.672,
5/2/2020 5:55,5.59054,64.292,3.467368505,0,63,6584,99.7,62.546,
5/2/2020 6:00,5.59054,64.22,3.451437393,0,63,6580,99.71,62.474,
5/2/2020 6:05,5.59054,64.22,3.443499308,0,63,6581,99.71,62.384,
5/2/2020 6:10,5.55117,64.22,3.443499308,0,63,6581,99.72,62.312,
5/2/2020 6:15,5.5118,64.22,3.435579479,0,63,6582,99.73,62.204,
5/2/2020 6:20,5.5118,64.22,3.435579479,0,63,6580,99.75,62.078,
5/2/2020 6:25,5.5118,64.22,3.435579479,0,63,6581,99.76,62.06,
5/2/2020 6:30,5.47243,64.22,3.443499308,0,63,6583,99.77,62.042,
5/2/2020 6:35,5.47243,64.22,3.435579479,0,63,6582,99.78,61.988,
5/2/2020 6:40,5.47243,64.22,3.427677865,0,63,6582,99.79,61.934,
5/2/2020 6:45,5.47243,64.22,3.443499308,0,63,6581,99.8,61.88,
5/2/2020 6:50,5.47243,64.22,3.443499308,0,63,6580,99.8,61.88,
5/2/2020 6:55,5.5118,64.22,3.443499308,0,63,6579,99.81,61.898,
5/2/2020 7:00,5.47243,64.22,3.427677865,0,63,6580,99.81,61.97,
5/2/2020 7:05,5.47243,64.076,3.435579479,0,63,6578,99.81,62.024,
5/2/2020 7:10,5.47243,64.04,3.435579479,0,63,6578,99.82,62.06,
5/2/2020 7:15,5.43306,64.04,3.443499308,0,63,6578,99.83,62.114,
5/2/2020 7:20,5.47243,64.04,3.451437393,0,63,6579,99.83,62.186,
5/2/2020 7:25,5.55117,64.04,3.443499308,0,63,6578,99.84,62.276,
5/2/2020 7:30,5.55117,64.04,3.443499308,0,63,6578,99.83,62.348,
5/2/2020 7:35,5.5118,64.04,3.443499308,0,63,6579,99.83,62.456,
5/2/2020 7:40,5.62991,64.04,3.443499308,0,63,6578,99.83,62.528,
5/2/2020 7:45,5.70865,64.076,3.435579479,0,63,6576,99.84,62.636,
5/2/2020 7:50,5.66928,64.148,3.435579479,0,63,6578,99.83,62.744,
5/2/2020 7:55,5.62991,64.22,3.435579479,0,63,6579,99.84,62.834,
5/2/2020 8:00,5.62991,64.22,3.435579479,0,63,6576,99.84,62.924,
5/2/2020 8:05,5.55117,64.22,3.443499308,0,63,6578,99.85,63.032,
5/2/2020 8:10,5.5118,64.22,3.443499308,0,63,6578,99.85,63.176,
5/2/2020 8:15,5.5118,64.22,3.443499308,0,63,6578,99.85,63.32,
5/2/2020 8:20,5.5118,64.22,3.451437393,0,63,6576,99.86,63.482,
5/2/2020 8:25,5.47243,64.22,3.443499308,0,63,6576,99.86,63.662,
5/2/2020 8:30,5.47243,64.22,3.443499308,0,63,6578,99.87,63.878,
5/2/2020 8:35,5.43306,64.22,3.443499308,0,63,6578,99.87,64.166,
5/2/2020 8:40,5.43306,64.364,3.451437393,0,63,6578,99.87,64.49,
5/2/2020 8:45,5.47243,64.4,3.467368505,0,63,6576,99.88,64.814,
5/2/2020 8:50,5.43306,64.4,3.451437393,0,63,6578,99.87,65.174,
5/2/2020 8:55,5.43306,64.4,3.459393778,0,63,6577,99.87,65.552,
5/2/2020 9:00,5.39369,64.4,3.459393778,0,63,6576,99.87,65.93,
5/2/2020 9:05,5.39369,64.4,3.467368505,0,63,6577,99.87,66.308,
5/2/2020 9:10,5.43306,64.4,3.459393778,0,63,6577,99.87,66.686,
5/2/2020 9:15,5.43306,64.508,3.451437393,0,63,6578,99.87,67.01,
5/2/2020 9:20,5.43306,64.58,3.451437393,0,63,6578,99.87,67.298,
5/2/2020 9:25,5.43306,64.58,3.451437393,0,63,6578,99.86,67.55,
5/2/2020 9:30,5.39369,64.76,3.459393778,0,63,6579,99.87,67.766,
5/2/2020 9:35,5.43306,64.832,3.459393778,0,63,6580,99.87,67.946,
5/2/2020 9:40,5.39369,64.976,3.451437393,0,63,6578,99.86,68.108,
5/2/2020 9:45,5.35432,65.12,3.451437393,0,63,6578,99.87,68.306,
5/2/2020 9:50,5.35432,65.3,3.451437393,0,63,6580,99.87,68.522,
5/2/2020 9:55,5.35432,65.444,3.459393778,0,63,6578,99.87,68.756,
5/2/2020 10:00,5.39369,65.552,3.451437393,0,63,6578,99.87,68.99,
5/2/2020 10:05,5.35432,65.66,3.443499308,0,63,6578,99.87,69.206,
5/2/2020 10:10,5.35432,65.84,3.443499308,0,63,6580,99.87,69.404,
5/2/2020 10:15,5.39369,65.912,3.451437393,0,63,6581,99.87,69.566,
5/2/2020 10:20,5.39369,66.02,3.443499308,0,63,6578,99.87,69.71,
5/2/2020 10:25,5.39369,66.2,3.443499308,0,63,6580,99.87,69.818,
5/2/2020 10:30,5.39369,66.2,3.435579479,0,63,6581,99.88,69.89,
5/2/2020 10:35,5.35432,66.344,3.419794425,0,63,6581,99.88,69.98,
5/2/2020 10:40,5.39369,66.38,3.419794425,0,63,6579,99.88,70.07,
5/2/2020 10:45,5.39369,66.56,3.388441561,0,63,6581,99.88,70.196,
5/2/2020 10:50,5.39369,66.56,3.396252726,0,63,6581,99.88,70.376,
5/2/2020 10:55,5.39369,66.704,3.396252726,0,63,6580,99.89,70.556,
5/2/2020 11:00,5.39369,66.74,3.396252726,0,63,6581,99.89,70.718,
5/2/2020 11:05,5.47243,66.848,3.380648362,0,63,6578,99.89,70.862,
5/2/2020 11:10,5.55117,66.92,3.365115694,0,63,6581,99.89,70.934,
5/2/2020 11:15,5.55117,66.92,3.357376142,0,63,6583,99.9,70.97,
5/2/2020 11:20,5.5118,66.992,3.357376142,0,63,6579,99.9,71.006,
5/2/2020 11:25,5.47243,67.208,3.349654392,0,63,6581,99.9,71.024,
5/2/2020 11:30,5.47243,67.28,3.334264128,0,63,6580,99.9,71.006,
5/2/2020 11:35,5.43306,67.28,3.334264128,0,63,6581,99.9,70.952,
5/2/2020 11:40,5.43306,67.28,3.318944576,0,63,6583,99.9,70.898,
5/2/2020 11:45,5.35432,67.28,3.318944576,0,63,6581,99.9,70.88,
5/2/2020 11:50,5.35432,67.28,3.334264128,0,63,6581,99.9,70.862,
5/2/2020 11:55,5.39369,67.28,3.311311215,0,63,6581,99.89,70.844,
5/2/2020 12:00,5.39369,67.28,3.311311215,0,63,6578,99.9,70.808,
5/2/2020 12:05,5.35432,67.28,3.30369541,0,63,6581,99.9,70.808,
5/2/2020 12:10,5.31495,67.28,3.288516309,0,63,6581,99.9,70.862,
5/2/2020 12:15,5.31495,67.46,3.280952931,0,63,6581,99.9,70.952,
5/2/2020 12:20,5.35432,67.46,3.288516309,0,63,6581,99.9,71.06,
5/2/2020 12:25,5.35432,67.424,3.296097122,0,63,6583,99.89,71.186,
5/2/2020 12:30,5.35432,67.46,3.296097122,0,63,6583,99.88,71.258,
5/2/2020 12:35,5.39369,67.28,3.288516309,0,63,6583,99.88,71.258,
5/2/2020 12:40,5.39369,67.244,3.280952931,0,63,6581,99.88,71.222,
5/2/2020 12:45,5.39369,66.956,3.273406949,0,63,6584,99.88,71.15,
5/2/2020 12:50,5.39369,66.92,3.265878322,0,63,6584,99.88,71.06,
5/2/2020 12:55,5.43306,66.812,3.273406949,0,63,6584,99.88,71.006,
5/2/2020 13:00,5.39369,66.74,3.25836701,0,63,6585,99.88,70.934,
5/2/2020 13:05,5.35432,66.74,3.273406949,0,63,6583,99.87,70.88,
5/2/2020 13:10,5.39369,66.74,3.25836701,0,63,6584,99.88,70.826,
5/2/2020 13:15,5.43306,66.668,3.250872974,0,63,6583,99.88,70.79,
5/2/2020 13:20,5.5118,66.56,3.25836701,0,63,6584,99.88,70.772,
5/2/2020 13:25,5.5118,66.56,3.265878322,0,63,6584,99.88,70.754,
5/2/2020 13:30,5.5118,66.56,3.25836701,0,63,6584,99.88,70.7,
5/2/2020 13:35,5.47243,66.56,3.265878322,0,63,6585,99.88,70.682,
5/2/2020 13:40,5.47243,66.56,3.265878322,0,63,6584,99.89,70.718,
5/2/2020 13:45,5.47243,66.56,3.25836701,0,63,6584,99.89,70.772,
5/2/2020 13:50,5.43306,66.56,3.273406949,0,63,6587,99.89,70.844,
5/2/2020 13:55,5.43306,66.38,3.288516309,0,63,6584,99.89,70.916,
5/2/2020 14:00,5.43306,66.38,3.273406949,0,63,6584,99.89,71.024,
5/2/2020 14:05,5.39369,66.38,3.288516309,0,63,6587,99.89,71.15,
5/2/2020 14:10,5.39369,66.38,3.273406949,0,63,6583,99.9,71.276,
5/2/2020 14:15,5.35432,66.38,3.273406949,0,63,6586,99.9,71.348,
5/2/2020 14:20,5.39369,66.38,3.25836701,0,63,6585,99.91,71.366,
5/2/2020 14:25,5.39369,66.38,3.265878322,0,63,6587,99.91,71.366,
5/2/2020 14:30,5.39369,66.38,3.273406949,0,63,6584,99.91,71.384,
5/2/2020 14:35,5.35432,66.308,3.288516309,0,63,6587,99.91,71.366,
5/2/2020 14:40,5.35432,66.2,3.273406949,0,63,6586,99.91,71.33,
5/2/2020 14:45,5.39369,66.2,3.288516309,0,63,6585,99.9,71.312,
5/2/2020 14:50,5.35432,66.2,3.288516309,0,63,6588,99.9,71.312,
5/2/2020 14:55,5.39369,66.2,3.280952931,0,63,6586,99.9,71.33,
5/2/2020 15:00,5.39369,66.2,3.288516309,0,63,6586,99.9,71.366,
5/2/2020 15:05,5.39369,66.2,3.288516309,0,63,6587,99.89,71.402,
5/2/2020 15:10,5.39369,66.2,3.273406949,0,63,6585,99.89,71.42,
5/2/2020 15:15,5.39369,66.2,3.280952931,0,63,6588,99.88,71.384,
5/2/2020 15:20,5.39369,66.2,3.273406949,0,63,6587,99.88,71.348,
5/2/2020 15:25,5.39369,66.092,3.296097122,0,63,6588,99.88,71.366,
5/2/2020 15:30,5.39369,66.02,3.280952931,0,63,6586,99.88,71.348,
5/2/2020 15:35,5.39369,66.02,3.288516309,0,63,6587,99.88,71.312,
5/2/2020 15:40,5.39369,66.02,3.280952931,0,63,6587,99.87,71.258,
5/2/2020 15:45,5.39369,66.02,3.288516309,0,63,6584,99.87,71.204,
5/2/2020 15:50,5.43306,66.02,3.288516309,0,63,6590,99.86,71.132,
5/2/2020 15:55,5.39369,66.02,3.288516309,0,63,6588,99.85,71.06,
5/2/2020 16:00,5.39369,66.02,3.265878322,0,63,6590,99.85,70.952,
5/2/2020 16:05,5.43306,66.02,3.273406949,0,63,6588,99.85,70.862,
5/2/2020 16:10,5.43306,66.02,3.280952931,0,63,6589,99.84,70.772,
5/2/2020 16:15,5.43306,66.02,3.273406949,0,63,6588,99.84,70.682,
5/2/2020 16:20,5.43306,65.876,3.273406949,0,63,6586,99.84,70.61,
5/2/2020 16:25,5.43306,65.84,3.288516309,0,63,6587,99.84,70.538,
5/2/2020 16:30,5.43306,65.84,3.273406949,0,63,6589,99.84,70.484,
5/2/2020 16:35,5.43306,65.84,3.273406949,0,63,6590,99.84,70.43,
5/2/2020 16:40,5.43306,65.84,3.273406949,0,63,6591,99.84,70.394,
5/2/2020 16:45,5.39369,65.84,3.280952931,0,63,6590,99.85,70.358,
5/2/2020 16:50,5.35432,65.84,3.280952931,0,63,6587,99.85,70.322,
5/2/2020 16:55,5.39369,65.84,3.280952931,0,63,6588,99.85,70.304,
5/2/2020 17:00,5.39369,65.84,3.273406949,0,63,6589,99.86,70.25,
5/2/2020 17:05,5.39369,65.84,3.273406949,0,63,6588,99.86,70.196,
5/2/2020 17:10,5.39369,65.84,3.265878322,0,63,6589,99.87,70.142,
5/2/2020 17:15,5.39369,65.84,3.273406949,0,63,6590,99.87,70.07,
5/2/2020 17:20,5.39369,65.84,3.273406949,0,63,6590,99.87,69.998,
5/2/2020 17:25,5.39369,65.84,3.250872974,0,63,6588,99.87,69.908,
5/2/2020 17:30,5.39369,65.84,3.25836701,0,63,6590,99.87,69.836,
5/2/2020 17:35,5.39369,65.84,3.25836701,0,63,6589,99.87,69.764,
5/2/2020 17:40,5.39369,65.732,3.243396173,0,63,6592,99.87,69.746,
5/2/2020 17:45,5.35432,65.66,3.250872974,0,63,6595,99.88,69.692,
5/2/2020 17:50,5.35432,65.66,3.250872974,0,63,6596,99.88,69.602,
5/2/2020 17:55,5.35432,65.66,3.25836701,0,63,6595,99.88,69.53,
5/2/2020 18:00,5.35432,65.66,3.25836701,0,63,6594,99.89,69.458,
5/2/2020 18:05,5.35432,65.66,3.243396173,0,63,6595,99.89,69.404,
5/2/2020 18:10,5.35432,65.66,3.235936569,0,63,6593,99.9,69.332,
5/2/2020 18:15,5.39369,65.66,3.250872974,0,63,6594,99.9,69.278,
5/2/2020 18:20,5.39369,65.66,3.243396173,0,63,6593,99.9,69.242,
5/2/2020 18:25,5.39369,65.66,3.243396173,0,63,6592,99.9,69.188,
5/2/2020 18:30,5.39369,65.66,3.243396173,0,63,6594,99.9,69.152,
5/2/2020 18:35,5.39369,65.66,3.235936569,0,63,6592,99.89,69.062,
5/2/2020 18:40,5.39369,65.66,3.228494122,0,63,6592,99.88,68.972,
5/2/2020 18:45,5.43306,65.66,3.243396173,0,63,6592,99.88,68.846,
5/2/2020 18:50,5.39369,65.66,3.243396173,0,63,6592,99.87,68.72,
5/2/2020 18:55,5.39369,65.66,3.243396173,0,63,6591,99.88,68.576,
5/2/2020 19:00,5.39369,65.66,3.243396173,0,63,6591,99.88,68.396,
5/2/2020 19:05,5.39369,65.624,3.228494122,0,63,6591,99.87,68.288,
5/2/2020 19:10,5.35432,65.48,3.235936569,0,63,6591,99.87,68.216,
5/2/2020 19:15,5.39369,65.48,3.243396173,0,63,6592,99.87,68.18,
5/2/2020 19:20,5.35432,65.48,3.235936569,0,63,6591,99.87,68.162,
5/2/2020 19:25,5.39369,65.48,3.250872974,0,63,6590,99.87,68.126,
5/2/2020 19:30,5.39369,65.48,3.243396173,0,63,6592,99.89,68.09,
5/2/2020 19:35,5.39369,65.48,3.243396173,0,63,6588,99.88,68.072,
5/2/2020 19:40,5.35432,65.48,3.235936569,0,63,6590,99.89,68.054,
5/2/2020 19:45,5.35432,65.48,3.250872974,0,63,6590,99.89,68.036,
5/2/2020 19:50,5.39369,65.48,3.243396173,0,63,6590,99.89,68.036,
5/2/2020 19:55,5.39369,65.48,3.235936569,0,63,6592,99.89,68.018,
5/2/2020 20:00,5.43306,65.48,3.250872974,0,63,6590,99.9,68.018,
5/2/2020 20:05,5.39369,65.48,3.243396173,0,63,6591,99.91,68,
5/2/2020 20:10,5.39369,65.48,3.235936569,0,63,6590,99.93,67.946,
5/2/2020 20:15,5.39369,65.48,3.221068791,0,63,6590,99.93,67.838,
5/2/2020 20:20,5.43306,65.48,3.235936569,0,63,6590,99.93,67.712,
5/2/2020 20:25,5.39369,65.48,3.250872974,0,63,6590,99.94,67.55,
5/2/2020 20:30,5.39369,65.48,3.235936569,0,63,6591,99.95,67.388,
5/2/2020 20:35,5.39369,65.48,3.25836701,0,63,6590,99.95,67.262,
5/2/2020 20:40,5.43306,65.48,3.250872974,0,63,6590,99.94,67.172,
5/2/2020 20:45,5.43306,65.48,3.228494122,0,63,6589,99.93,67.1,
5/2/2020 20:50,5.35432,65.48,3.235936569,0,63,6592,99.93,67.01,
5/2/2020 20:55,5.39369,65.48,3.228494122,0,63,6591,99.93,66.92,
5/2/2020 21:00,5.39369,65.48,3.250872974,0,63,6590,99.94,66.83,
5/2/2020 21:05,5.35432,65.48,3.250872974,0,63,6590,99.95,66.776,
5/2/2020 21:10,5.39369,65.48,3.235936569,0,63,6590,99.96,66.776,
5/2/2020 21:15,5.39369,65.48,3.250872974,0,63,6591,99.97,66.74,
5/2/2020 21:20,5.39369,65.48,3.243396173,0,63,6590,99.98,66.668,
5/2/2020 21:25,5.39369,65.48,3.250872974,0,63,6591,99.98,66.56,
5/2/2020 21:30,5.39369,65.48,3.25836701,0,63,6590,99.98,66.398,
5/2/2020 21:35,5.35432,65.48,3.265878322,0,63,6592,99.99,66.272,
5/2/2020 21:40,5.39369,65.48,3.250872974,0,63,6590,99.99,66.182,
5/2/2020 21:45,5.39369,65.3,3.250872974,0,63,6591,100,66.11,
5/2/2020 21:50,5.39369,65.3,3.235936569,0,63,6590,100,66.02,
5/2/2020 21:55,5.35432,65.3,3.243396173,0,63,6590,100.01,65.93,
5/2/2020 22:00,5.39369,65.3,3.250872974,0,63,6590,100.03,65.804,
5/2/2020 22:05,5.35432,65.3,3.250872974,0,63,6589,100.03,65.678,
5/2/2020 22:10,5.35432,65.3,3.250872974,0,63,6591,100.03,65.552,
5/2/2020 22:15,5.35432,65.3,3.243396173,0,63,6590,100.03,65.444,
5/2/2020 22:20,5.31495,65.3,3.243396173,0,63,6590,100.03,65.426,
5/2/2020 22:25,5.31495,65.3,3.25836701,0,63,6590,100.04,65.444,
5/2/2020 22:30,5.31495,65.3,3.250872974,0,63,6591,100.04,65.48,
5/2/2020 22:35,5.35432,65.3,3.250872974,0,63,6591,100.04,65.462,
5/2/2020 22:40,5.35432,65.3,3.243396173,0,63,6590,100.03,65.426,
5/2/2020 22:45,5.39369,65.3,3.243396173,0,63,6590,100.03,65.372,
5/2/2020 22:50,5.47243,65.3,3.235936569,0,63,6590,100.02,65.3,
5/2/2020 22:55,5.47243,65.3,3.19889511,0,63,6591,100.02,65.21,
5/2/2020 23:00,5.47243,65.3,3.191537855,0,63,6593,100.02,65.102,
5/2/2020 23:05,5.43306,65.156,3.19889511,0,63,6593,100.02,65.03,
5/2/2020 23:10,5.39369,65.12,3.19889511,0,63,6591,100.03,65.03,
5/2/2020 23:15,5.43306,65.12,3.206269325,0,63,6591,100.02,65.066,
5/2/2020 23:20,5.43306,65.12,3.206269325,0,63,6591,100.01,65.084,
5/2/2020 23:25,5.47243,65.12,3.191537855,0,63,6591,100.01,65.048,
5/2/2020 23:30,5.59054,65.12,3.191537855,0,63,6591,100.01,65.03,
5/2/2020 23:35,5.66928,65.12,3.19889511,0,63,6591,100.01,65.012,
5/2/2020 23:40,5.74802,65.12,3.169567463,0,63,6592,100.01,64.976,
5/2/2020 23:45,5.82676,65.12,3.184197522,0,63,6590,100.01,64.94,
5/2/2020 23:50,5.78739,65.12,3.191537855,0,63,6594,100.02,64.94,
5/2/2020 23:55,5.74802,65.12,3.184197522,0,63,6593,100.01,64.94,
5/3/2020 0:00,5.78739,65.12,3.184197522,0,63,6591,100.01,64.94,
5/3/2020 0:05,5.70865,65.12,3.169567463,0,55,6377,100.01,65.282,
5/3/2020 0:10,5.66928,65.12,3.19889511,0,54,6359,100.01,65.66,
5/3/2020 0:15,5.78739,65.12,3.184197522,0,53,6338,100,65.876,
5/3/2020 0:20,5.94487,65.12,3.16227766,0,61,6531,99.99,65.66,
5/3/2020 0:25,5.86613,65.12,3.169567463,0,61,6546,99.99,65.336,
5/3/2020 0:30,5.74802,65.12,3.147748314,0,62,6552,99.99,65.138,
5/3/2020 0:35,5.66928,65.12,3.169567463,0,62,6559,99.99,65.048,
5/3/2020 0:40,5.59054,65.12,3.176874071,0,62,6560,99.98,64.976,
5/3/2020 0:45,5.55117,65.12,3.176874071,0,62,6561,99.99,64.94,
5/3/2020 0:50,5.47243,65.12,3.16227766,0,62,6560,99.98,64.868,
5/3/2020 0:55,5.47243,65.12,3.16227766,0,62,6562,99.98,64.796,
5/3/2020 1:00,5.43306,65.12,3.16227766,0,62,6565,99.98,64.742,
5/3/2020 1:05,5.43306,65.12,3.191537855,0,62,6566,99.97,64.706,
5/3/2020 1:10,5.39369,65.12,3.013006024,0,62,6566,99.97,64.652,
5/3/2020 1:15,5.39369,65.12,3.013006024,0,62,6567,99.96,64.616,
5/3/2020 1:20,5.39369,65.12,3.08318795,0,62,6568,99.96,64.58,
5/3/2020 1:25,5.35432,65.12,3.097419299,0,62,6569,99.96,64.562,
5/3/2020 1:30,5.39369,65.12,3.097419299,0,62,6569,99.95,64.544,
5/3/2020 1:35,5.5118,65.12,3.104559588,0,62,6568,99.95,64.508,
5/3/2020 1:40,5.62991,65.12,3.111716337,0,62,6568,99.95,64.49,
5/3/2020 1:45,5.70865,65.12,3.111716337,0,62,6569,99.94,64.472,
5/3/2020 1:50,5.70865,65.12,3.111716337,0,62,6570,99.93,64.436,
5/3/2020 1:55,6.45668,65.12,3.133285724,0,62,6569,99.92,64.418,
5/3/2020 2:00,7.40156,65.12,2.944421634,0,62,6571,99.91,64.4,
5/3/2020 2:05,6.81101,64.94,3.033891184,0,62,6570,99.91,64.4,
5/3/2020 2:10,6.33857,64.94,3.054921113,0,62,6573,99.9,64.382,
5/3/2020 2:15,6.06298,64.94,2.910717118,0,62,6572,99.89,64.364,
5/3/2020 2:20,5.9055,64.94,2.951209227,0,62,6570,99.88,64.364,
5/3/2020 2:25,5.82676,64.94,2.96483139,0,62,6571,99.88,64.364,
5/3/2020 2:30,5.70865,64.94,2.944421634,0,62,6572,99.87,64.382,
5/3/2020 2:35,5.66928,64.94,2.944421634,0,62,6571,99.87,64.382,
5/3/2020 2:40,5.59054,64.94,2.944421634,0,62,6573,99.86,64.418,
5/3/2020 2:45,5.5118,64.94,2.951209227,0,62,6571,99.87,64.418,
5/3/2020 2:50,5.5118,64.94,2.937649652,0,62,6571,99.87,64.436,
5/3/2020 2:55,5.5118,65.084,2.930893245,0,62,6570,99.87,64.49,
5/3/2020 3:00,5.5118,65.12,2.930893245,0,62,6573,99.86,64.526,
5/3/2020 3:05,5.5118,65.12,2.917427014,0,62,6574,99.86,64.544,
5/3/2020 3:10,5.47243,65.12,2.910717118,0,62,6571,99.86,64.544,
5/3/2020 3:15,5.47243,65.12,2.897343588,0,62,6572,99.86,64.544,
5/3/2020 3:20,5.43306,65.12,2.904022654,0,62,6571,99.87,64.544,
5/3/2020 3:25,5.47243,65.12,2.904022654,0,62,6574,99.88,64.58,
5/3/2020 3:30,5.55117,65.12,2.924152378,0,62,6570,99.87,64.616,
5/3/2020 3:35,5.62991,65.12,2.944421634,0,62,6572,99.87,64.634,
5/3/2020 3:40,5.59054,65.12,2.924152378,0,62,6570,99.86,64.634,
5/3/2020 3:45,5.55117,65.12,2.910717118,0,62,6574,99.87,64.616,
5/3/2020 3:50,5.55117,65.12,2.937649652,0,62,6574,99.87,64.598,
5/3/2020 3:55,5.5118,65.12,2.958012467,0,62,6571,99.87,64.598,
5/3/2020 4:00,5.59054,65.12,2.958012467,0,62,6571,99.87,64.58,
5/3/2020 4:05,5.66928,65.12,2.96483139,0,62,6573,99.88,64.562,
5/3/2020 4:10,5.62991,65.12,3.006076303,0,62,6570,99.88,64.508,
5/3/2020 4:15,5.55117,65.12,3.006076303,0,62,6571,99.88,64.436,
5/3/2020 4:20,6.92912,65.12,3.006076303,0,62,6568,99.87,64.364,
5/3/2020 4:25,7.4803,65.12,2.679168325,0,62,6573,99.87,64.292,
5/3/2020 4:30,6.73227,65.12,3.04789499,0,62,6571,99.87,64.202,
5/3/2020 4:35,6.25983,65.12,2.930893245,0,62,6570,99.86,64.13,
5/3/2020 4:40,5.94487,65.12,2.735268726,0,62,6571,99.87,64.022,
5/3/2020 4:45,5.74802,65.12,2.760577856,0,62,6570,99.88,63.932,
5/3/2020 4:50,5.59054,65.12,2.786121169,0,62,6572,99.88,63.842,
5/3/2020 4:55,5.55117,65.12,2.81190083,0,62,6570,99.89,63.788,
5/3/2020 5:00,5.5118,65.12,2.79898132,0,62,6570,99.89,63.734,
5/3/2020 5:05,5.5118,65.12,2.786121169,0,61,6548,99.89,63.716,
5/3/2020 5:10,5.47243,65.12,2.760577856,0,63,6576,99.89,63.716,
5/3/2020 5:15,5.47243,65.12,2.792543841,0,63,6578,99.89,63.68,
5/3/2020 5:20,5.55117,65.156,2.79898132,0,63,6575,99.89,63.644,
5/3/2020 5:25,5.55117,65.264,2.779713268,0,63,6579,99.9,63.59,
5/3/2020 5:30,5.55117,65.3,2.741574172,0,63,6578,99.9,63.554,
5/3/2020 5:35,5.66928,65.3,2.728977783,0,63,6576,99.9,63.518,
5/3/2020 5:40,5.70865,65.3,2.673006409,0,63,6577,99.91,63.5,
5/3/2020 5:45,5.62991,65.3,2.679168325,0,63,6575,99.91,63.482,
5/3/2020 5:50,5.59054,65.3,2.716439269,0,63,6578,99.91,63.482,
5/3/2020 5:55,5.55117,65.3,2.710191632,0,63,6575,99.91,63.482,
5/3/2020 6:00,5.5118,65.3,2.747894153,0,63,6577,99.91,63.5,
5/3/2020 6:05,5.47243,65.192,2.786121169,0,63,6575,99.92,63.518,
5/3/2020 6:10,5.43306,65.12,2.766941645,0,63,6575,99.92,63.536,
5/3/2020 6:15,5.39369,65.12,2.754228703,0,63,6575,99.93,63.554,
5/3/2020 6:20,5.39369,65.12,2.747894153,0,63,6575,99.93,63.572,
5/3/2020 6:25,5.35432,65.12,2.741574172,0,63,6575,99.93,63.59,
5/3/2020 6:30,5.39369,65.12,2.754228703,0,63,6575,99.93,63.59,
5/3/2020 6:35,5.39369,65.12,2.760577856,0,63,6575,99.94,63.59,
5/3/2020 6:40,5.39369,65.12,2.760577856,0,63,6575,99.94,63.59,
5/3/2020 6:45,5.39369,65.12,2.754228703,0,63,6575,99.95,63.608,
5/3/2020 6:50,5.43306,65.12,2.760577856,0,63,6575,99.95,63.626,
5/3/2020 6:55,5.39369,65.12,2.754228703,0,62,6574,99.96,63.644,
5/3/2020 7:00,5.39369,65.12,2.754228703,0,63,6575,99.97,63.662,
5/3/2020 7:05,5.35432,65.12,2.779713268,0,62,6573,99.97,63.698,
